type	conf	expFolder	map	expNumber	targetFound	exploredArea	takeoffsCount	actionsTotal	actionsCount	actionSequence
emulation	conf1	Exp-22-08-30T06-50-53	map-16B	8	0	75.61	3	34	[3, 0, 22, 9, 0]	[2, 3, 0, 2, 2, 2, 2, 3, 0, 2, 0, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16B	9	0	69.51	5	35	[1, 0, 25, 7, 2]	[2, 3, 2, 2, 2, 4, 2, 3, 2, 2, 0, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 4, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16B	10	0	87.8	2	34	[1, 1, 25, 7, 0]	[3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16B	11	1	92.07	0	34	[0, 2, 23, 9, 0]	[2, 2, 2, 2, 3, 2, 1, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 1]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	0	0	77.56	3	35	[4, 0, 21, 7, 3]	[3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 0, 2, 2, 3, 0, 0, 2, 2, 2, 2, 2, 0, 3, 2, 4, 4, 4, 3]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	1	0	72.44	1	35	[1, 0, 25, 9, 0]	[2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 2, 2, 2, 2, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	2	0	60.26	2	33	[2, 2, 20, 8, 1]	[2, 3, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 4, 2, 1, 0, 2, 2, 2, 0, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	3	0	84.62	2	34	[2, 1, 24, 7, 0]	[2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 0, 1, 0, 2, 2, 3, 2, 3, 2, 2, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	4	0	71.79	4	33	[3, 2, 20, 8, 0]	[2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 0, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 1, 2, 2, 0, 0, 3, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	5	1	100.0	2	33	[0, 0, 27, 5, 1]	[2, 2, 3, 2, 2, 2, 2, 3, 4, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	6	0	67.31	1	34	[1, 1, 22, 8, 2]	[2, 4, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 3, 2, 3, 4, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 0]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	7	0	44.23	1	35	[1, 0, 29, 4, 1]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 0, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 4, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	8	1	100.0	0	32	[0, 1, 25, 6, 0]	[2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 1, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	9	1	71.79	5	34	[5, 1, 23, 4, 1]	[3, 2, 2, 2, 4, 3, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 3, 2, 2, 2, 2, 0, 0, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	10	0	79.49	2	35	[0, 2, 22, 11, 0]	[2, 1, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 1, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2]
emulation	conf1	Exp-22-08-30T06-50-53	map-16BD	11	1	89.74	4	35	[1, 0, 21, 12, 1]	[2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 4, 2, 0, 3, 3, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	0	1	60.98	3	35	[3, 0, 24, 8, 0]	[2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	1	0	19.51	5	36	[6, 2, 21, 3, 4]	[2, 2, 2, 0, 2, 2, 2, 3, 2, 0, 4, 2, 0, 2, 2, 0, 2, 3, 4, 2, 4, 0, 2, 1, 4, 2, 2, 2, 0, 2, 1, 3, 2, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	2	0	51.22	3	35	[2, 4, 21, 3, 5]	[2, 2, 4, 2, 2, 1, 2, 0, 4, 1, 1, 2, 2, 2, 2, 2, 3, 2, 3, 0, 2, 2, 3, 4, 1, 2, 4, 2, 4, 2, 2, 2, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	3	1	50.61	4	35	[2, 2, 18, 9, 4]	[3, 4, 3, 2, 2, 2, 0, 2, 4, 2, 1, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 2, 0, 4, 2, 2, 2, 2, 4, 2, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	4	0	26.83	4	36	[7, 2, 16, 10, 1]	[2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 3, 2, 0, 3, 2, 0, 2, 3, 3, 4, 2, 1, 0, 2, 2, 1, 2, 3, 2, 0, 0, 3, 3, 3, 3, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	5	0	6.71	4	36	[4, 1, 17, 12, 2]	[4, 2, 2, 2, 0, 2, 2, 4, 3, 3, 3, 3, 0, 1, 2, 0, 2, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 2, 2, 2, 3, 2, 0, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	6	0	40.24	7	36	[8, 5, 15, 8, 0]	[0, 2, 3, 1, 2, 0, 2, 3, 0, 3, 1, 3, 3, 3, 3, 2, 0, 1, 1, 2, 2, 2, 2, 2, 0, 1, 0, 2, 0, 2, 2, 3, 0, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	7	1	64.02	3	36	[2, 1, 25, 7, 1]	[2, 0, 2, 2, 3, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4, 2, 3, 2, 1, 2, 2, 3, 2, 2, 2, 0, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	8	0	49.39	3	34	[2, 3, 20, 4, 5]	[2, 2, 2, 3, 3, 2, 4, 2, 0, 2, 2, 2, 4, 2, 0, 2, 2, 1, 2, 2, 3, 4, 2, 2, 4, 2, 1, 1, 3, 2, 2, 2, 2, 4]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	9	0	32.32	9	34	[4, 3, 13, 12, 2]	[1, 2, 2, 4, 3, 2, 3, 3, 0, 2, 3, 2, 1, 3, 3, 2, 0, 2, 2, 1, 3, 0, 3, 0, 2, 3, 3, 2, 4, 3, 2, 2, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	10	0	54.27	5	36	[6, 2, 19, 9, 0]	[3, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 0, 2, 0, 2, 2, 3, 2, 3, 3, 3, 0, 2, 2, 0, 0, 2, 1, 3, 0, 3, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16A	11	1	65.24	5	35	[3, 3, 21, 6, 2]	[2, 2, 2, 4, 4, 2, 3, 2, 3, 2, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 0, 3, 3, 2, 2, 0, 2, 2, 2, 2, 3, 1, 2, 2, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	0	1	67.31	0	36	[1, 1, 22, 10, 2]	[2, 0, 2, 2, 2, 3, 3, 2, 3, 2, 1, 2, 2, 3, 2, 3, 2, 2, 3, 3, 2, 2, 3, 4, 2, 2, 2, 3, 2, 2, 4, 3, 2, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	1	1	35.9	8	36	[6, 3, 14, 11, 2]	[3, 2, 3, 2, 0, 3, 2, 2, 0, 3, 3, 0, 3, 0, 2, 0, 2, 3, 3, 2, 2, 2, 2, 1, 3, 3, 0, 2, 1, 4, 1, 2, 4, 3, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	2	1	89.74	0	34	[2, 5, 22, 4, 1]	[2, 4, 3, 2, 2, 1, 2, 2, 3, 3, 2, 2, 1, 2, 2, 2, 3, 2, 2, 0, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 0, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	3	1	92.95	2	36	[1, 2, 24, 8, 1]	[2, 3, 3, 2, 2, 3, 4, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 1, 2, 2, 2, 2, 2, 0]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	4	1	58.33	3	36	[2, 2, 22, 8, 2]	[2, 2, 2, 2, 3, 2, 0, 2, 3, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 3, 3, 4, 2, 4, 2, 3, 0, 2, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	5	1	57.05	3	36	[5, 3, 21, 5, 2]	[4, 0, 2, 2, 3, 3, 0, 2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 2, 3, 0, 2, 2, 4, 1, 3, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	6	1	87.18	1	35	[1, 1, 23, 9, 1]	[2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 1, 2, 4, 0, 2, 3, 2, 2, 3, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	7	1	48.72	7	37	[5, 1, 21, 8, 2]	[2, 2, 4, 3, 2, 2, 0, 3, 2, 2, 2, 3, 3, 0, 2, 2, 3, 1, 4, 2, 2, 3, 0, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 3, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	8	0	26.28	3	36	[2, 7, 20, 5, 2]	[1, 2, 4, 2, 3, 2, 2, 2, 2, 4, 2, 1, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 1, 0, 2, 1, 1, 2, 1, 2, 3, 0, 3, 2, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	9	0	47.44	2	37	[3, 4, 16, 13, 1]	[2, 2, 0, 0, 2, 3, 1, 1, 3, 2, 1, 2, 3, 2, 4, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 0, 3, 3, 2, 3, 2, 2, 3, 3, 1, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	10	1	91.67	1	37	[1, 7, 23, 6, 0]	[2, 1, 2, 3, 2, 2, 1, 3, 2, 1, 2, 1, 2, 2, 2, 3, 2, 2, 0, 2, 1, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 2, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16AD	11	1	53.85	7	36	[7, 1, 15, 10, 3]	[0, 2, 0, 3, 2, 3, 3, 2, 2, 3, 0, 3, 3, 2, 0, 0, 1, 3, 2, 2, 2, 2, 4, 4, 2, 2, 0, 0, 3, 2, 3, 4, 2, 3, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	0	0	45.73	5	36	[2, 4, 20, 8, 2]	[2, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 4, 2, 3, 0, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 2, 0, 1, 4, 2, 1, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	1	1	37.2	3	36	[6, 2, 12, 14, 2]	[0, 2, 3, 3, 2, 1, 1, 0, 4, 3, 2, 0, 3, 0, 2, 0, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 4, 0, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	2	0	70.73	1	36	[3, 1, 24, 8, 0]	[2, 2, 2, 2, 2, 2, 3, 3, 2, 0, 3, 2, 0, 3, 3, 3, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	3	0	68.29	5	35	[3, 3, 20, 7, 2]	[2, 4, 2, 1, 0, 0, 3, 2, 2, 3, 1, 3, 0, 2, 2, 2, 3, 2, 2, 4, 2, 2, 2, 2, 3, 3, 2, 2, 1, 2, 3, 2, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	4	0	52.44	2	37	[2, 3, 23, 8, 1]	[1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 4, 2, 2, 1, 0, 0, 2, 3, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	5	0	1.22	1	38	[4, 4, 21, 8, 1]	[2, 2, 4, 0, 0, 1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 1, 0, 2, 3, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	6	1	12.8	2	37	[6, 1, 19, 9, 2]	[0, 3, 0, 2, 3, 2, 2, 2, 4, 2, 2, 2, 2, 0, 2, 1, 2, 2, 4, 3, 2, 0, 3, 3, 0, 2, 0, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	7	1	34.76	10	36	[5, 3, 12, 11, 5]	[2, 3, 0, 3, 0, 2, 3, 2, 3, 2, 2, 4, 2, 3, 4, 4, 3, 4, 4, 3, 0, 0, 3, 2, 2, 0, 3, 2, 1, 1, 2, 2, 3, 3, 2, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	8	0	58.54	5	36	[2, 2, 22, 8, 2]	[2, 2, 1, 3, 4, 2, 2, 2, 4, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 1, 3, 2, 0, 3, 2, 3, 2, 2, 2, 0, 2, 3, 2, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	9	0	5.49	1	36	[8, 3, 17, 6, 2]	[2, 2, 3, 2, 1, 1, 4, 3, 2, 2, 2, 0, 0, 2, 3, 0, 2, 2, 3, 0, 2, 2, 2, 1, 0, 2, 0, 0, 2, 2, 3, 0, 2, 2, 4, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	10	0	28.66	2	37	[6, 5, 15, 10, 1]	[2, 0, 2, 2, 0, 2, 3, 2, 0, 0, 2, 2, 4, 2, 2, 2, 1, 3, 1, 3, 0, 3, 3, 3, 2, 1, 2, 3, 3, 2, 2, 3, 0, 2, 3, 1, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16B	11	0	64.63	5	37	[3, 3, 23, 6, 2]	[4, 2, 2, 2, 3, 0, 3, 2, 3, 2, 1, 2, 3, 2, 2, 2, 4, 2, 2, 2, 3, 2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 1, 0, 1, 2, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	0	1	95.51	2	37	[3, 1, 21, 12, 0]	[2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 3, 0, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 1, 3, 3, 2, 2, 2, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	1	0	46.15	3	37	[6, 1, 15, 13, 2]	[2, 3, 4, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 0, 0, 3, 2, 0, 2, 0, 0, 3, 2, 2, 3, 2, 3, 4, 3, 3, 2, 3, 0, 3, 3, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	2	0	53.85	2	36	[7, 3, 21, 3, 2]	[2, 2, 2, 2, 3, 2, 2, 3, 0, 2, 1, 2, 2, 2, 2, 0, 3, 2, 2, 0, 0, 2, 2, 4, 2, 2, 2, 1, 0, 0, 2, 4, 2, 0, 2, 1]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	3	0	63.46	4	39	[3, 5, 21, 8, 2]	[0, 2, 2, 0, 3, 3, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 3, 1, 2, 4, 0, 3, 2, 3, 2, 2, 2, 4, 3, 2, 3, 2, 1, 2, 2, 3, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	4	0	10.9	3	38	[4, 2, 25, 6, 1]	[2, 0, 2, 2, 4, 2, 2, 0, 3, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 0, 2, 3, 0, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	5	0	44.87	5	37	[3, 6, 18, 7, 3]	[2, 3, 1, 1, 4, 2, 3, 3, 4, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 1, 3, 0, 2, 2, 1, 3, 3, 2, 0, 2, 4]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	6	0	67.31	1	38	[4, 0, 23, 11, 0]	[2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2, 0, 2, 2, 0, 2, 0, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 0, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	7	0	69.87	4	38	[2, 4, 21, 8, 3]	[2, 2, 4, 2, 2, 2, 0, 2, 1, 2, 2, 3, 2, 2, 0, 2, 3, 3, 2, 3, 3, 4, 3, 2, 3, 2, 2, 2, 1, 2, 2, 2, 4, 1, 2, 1, 2, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	8	0	43.59	4	38	[5, 4, 19, 7, 3]	[2, 3, 0, 0, 2, 3, 2, 0, 1, 2, 2, 3, 2, 4, 3, 4, 2, 2, 1, 2, 4, 2, 2, 2, 0, 3, 2, 3, 2, 2, 1, 2, 2, 2, 1, 2, 0, 3]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	9	0	58.33	2	38	[4, 2, 22, 7, 3]	[3, 2, 2, 2, 2, 3, 1, 1, 0, 2, 2, 3, 3, 3, 0, 0, 2, 4, 2, 2, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 2, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	10	1	100.0	0	36	[1, 1, 24, 7, 3]	[2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 4, 4, 4, 3, 2, 2, 2, 2, 3, 2]
emulation	conf2	Exp-22-08-30T06-50-53	map-16BD	11	0	14.1	3	37	[5, 2, 17, 9, 4]	[2, 3, 2, 0, 2, 2, 2, 2, 0, 2, 0, 4, 1, 4, 3, 3, 3, 3, 2, 3, 3, 2, 3, 1, 2, 2, 3, 2, 2, 4, 2, 0, 2, 2, 2, 0, 4]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	0	1	100.0	1	31	[0, 0, 31, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	1	1	100.0	1	41	[0, 0, 41, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	2	1	100.0	1	38	[0, 0, 38, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	3	1	100.0	1	39	[0, 0, 39, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	4	1	100.0	1	35	[0, 0, 35, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	5	1	100.0	1	34	[0, 0, 34, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	6	1	100.0	1	41	[0, 0, 41, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
emulation	conf0	Exp-22-11-03T22-10-07	map-16A	7	1	100.0	1	40	[0, 0, 40, 0, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
